movieId,title,genres
10951785,Peach/A Bitter Song [DVD],"Documentary, Special Interests"
10956913,Herbert Von Karajan - His Legacy for Home Video: Ludwig Van Beethoven - Violin Concerto [DVD] [Eng/Fre/Ger] [1984],Music DVDs
10958797,The Ireland of Phil Coulter: A Touch of Tranquility [DVD] [English] [1999],Music DVDs
10958822,Webb Pierce and Chet Atkins [DVD] [English] [1954],Music DVDs
10958831,High Lonesome: The Story of Bluegrass Music [DVD] [English] [1994],Music DVDs
10958886,Out of Ireland [DVD] [English] [1994],"Documentary, Special Interests"
10980405,The Mikado [DVD] [1939],Concerts Operas and Musicals
10983992,Maniac/Narcotic [DVD],Drama
10991705,G.G. Allin: Hated [DVD] [English] [1993],Music DVDs
10992107,Flashfire [DVD] [English] [1994],Drama
10992143,Evolver [DVD] [English] [1995],Sci-Fi
10992152,The Blood Oranges [DVD] [English] [1997],Drama
10992189,Joe the King [DVD] [English] [1999],Drama
10993963,Menno's Mind [DVD] [Eng/Spa] [1996],Sci-Fi
10994926,Blood Money [DVD] [English] [1999],Drama
11000365,Concerto Di Natale with Jose Carreras [DVD] [English] [1999],Music DVDs
11001248,The Hitch-Hiker [DVD] [English] [1953],Drama
11001541,Westward Ho [DVD] [English] [1999],Childrens and Family
11009641,Cheyenne Warrior [DVD] [English] [1994],Western
11009981,In the Dead of Space [DVD] [English] [1999],Sci-Fi
11010639,Romeo and Juliet [DVD] [English] [1966],"Documentary, Special Interests"
11011068,Dwight Marcus & Chamber of Poets: News From the West [DVD] [English] [1999],Music DVDs
11011255,Genesis [DVD] [English] [1999],"Documentary, Special Interests"
11011638,The Unreal Story of Pro Wrestling [DVD] [English] [1999],Sports
11015661,B.U.S.T.E.D. [DVD] [English] [1998],Drama
11016143,Beavers [DVD] [Eng/Fre] [1988],"Documentary, Special Interests"
11016223,Glen or Glenda [DVD] [1953],Drama
11016713,The Architecture of Doom [DVD] [1989],"Documentary, Special Interests"
11024795,Derek Jarman's the Tempest [DVD] [English] [1979],Drama
11028648,The Highwayman [DVD] [English] [1999],Comedy
11035015,The Eruption of Mount St. Helens [DVD] [English] [2000],"Documentary, Special Interests"
11036746,Jan Svankmajer's Alice/Shorts [DVD],Drama
11036755,Parting Glances [DVD] [1986],Drama
11037521,The Wizard of Gore [DVD] [English] [1970],Horror
11046708,Life in the Fast Lane [DVD] [English] [1998],Comedy
11056518,Free Money [DVD] [English] [1998],Comedy
11056527,New Rose Hotel [DVD] [English] [1998],Drama
11062477,Leila [DVD] [1998],Drama
11065134,Safe House [DVD] [Eng/Spa] [1998],Action and Adventure
11067338,"Kern,Richard: Hardcore Collection (DVD)",Music DVDs
11070878,Andrew Dice Clay: No Apologies [DVD] [English] [1993],Comedy
11075061,WWII: The Lost Color Archives [2 Discs] [DVD],"Documentary, Special Interests"
11076042,The Southerner [DVD] [English] [1945],Drama
11076079,Quackser Fortune has a Cousin in the Bronx [DVD] [1970],Drama
11076177,To Build a Fire [DVD] [English] [1969],Action and Adventure
11079263,Alfred Hitchcock: Young and Innocent/The Man Who Knew Too Much [DVD],Action and Adventure
11082525,Turbulence II: Fear of Flying [DVD] [English] [1999],Action and Adventure
11086692,Emperor'S New Clothes/Pied Pip (DVD),Cartoons and Animation
11088565,The Mysterious Mr. Wong [DVD] [English] [1935],Drama
11088574,Chamber of Horrors [DVD] [English] [1940],Horror
11088869,Pippin [DVD] [English] [1982],Concerts Operas and Musicals
11088896,Pinocchio [DVD] [1976],Action and Adventure
11089617,The Beast of Yucca Flats [DVD] [1961],Sci-Fi
11089859,The Marriage Circle [DVD] [1924],Comedy
1109097,Live from Brixton and Beyond [DVD],Pop
11094344,Dreams of Flight: Space Collection [DVD],"Documentary, Special Interests"
11096949,"Hanukkah: Tales & Tunes, Miracles & Wonders [DVD]","Documentary, Special Interests"
11097519,Christmas in New England [DVD],"Documentary, Special Interests"
11098233,Storyville: The Naked Dance [DVD] [1997],"Documentary, Special Interests"
11113779,Hi De Ho/The Duke is Tops [DVD],Concerts Operas and Musicals
11114322,Phil Collins: Live and Loose in Paris [DVD] [English] [1997],Music DVDs
11114359,Nureyev's Don Quixote [DVD] [1973],"Documentary, Special Interests"
11114377,Guitarra!: A Musical Journey Through Spain [DVD] [1986],Music DVDs
11115401,A Night With Secret Garden [DVD] [English] [2000],Music DVDs
11117463,He Has Nothing But Kung Fu [DVD] [English] [1984],Action and Adventure
11117524,Real Kung Fu Shaolin [DVD] [1986],Action and Adventure
1111794,Mission: Impossible III [Blu-ray] [Eng/Fre/Spa] [2006],Action and Adventure
1112009,Night at the Museum: Battle of the Smithsonian [Includes Digital Copy] [Blu-ray/DVD] [With Movie Mo [Eng/Fre/Spa] [2009],Action and Adventure
1112018,Escape From Planet Earth (Blu-ray Disc) (Ultraviolet Digital Copy),Cartoons and Animation
1112027,Night at the Museum [Includes Digital Copy] [Blu-ray/DVD] [Movie Money] [2009],Action and Adventure
1112029,Rain of Fire [DVD] [English] [1978],Drama
11121181,Crackerjack 3 [DVD] [English] [1999],Action and Adventure
11125338,Starry Night [DVD] [English] [1999],Comedy
11126293,Kadosh [DVD] [Hebrew] [1999],Drama
11127201,King of Comedy [DVD] [Cantonese/Chi/Mandarin] [1999],Comedy
11129245,Great Stars of Opera: Telecasts From the Bell Telephone Hour 1959-1966 [DVD],Music DVDs
1113017,Rio [Blu-ray] [Eng/Fre/Spa] [2011],Childrens and Family
1113026,Clint Eastwood Collection [4 Discs] [DVD],Western
11131367,Spiders [DVD] [English] [2000],Horror
11131713,Salsa Latin Pop Music in the Cities: Various [DVD] [1989],"Documentary, Special Interests"
11131722,The Spirit of Samba: Black Music of Brazil [DVD] [1982],"Documentary, Special Interests"
11132384,Il Trovatore (The Metropolitan Opera/Levine) [DVD] [Italian] [1988],Music DVDs
11133472,Don't Let Me Die on a Sunday [DVD] [French] [1998],Drama
11134122,Race to Freedom: The Story of the Underground Railroad [DVD] [English] [1994],Childrens and Family
11134177,A Day in Black & White [DVD] [English] [1999],Comedy
11135559,The Passion of Ayn Rand [DVD] [English] [1999],Drama
11137094,The Brainiacs.com (DVD),Childrens and Family
11138431,Herbert Von Karajan - His Legacy for Home Video: Wolfgang Amadeus Mozart - Coronation Mass [DVD] [English] [1985],"Documentary, Special Interests"
1113956,Homewrecker [DVD] [English] [2010],Comedy
1113974,Hit Parade [DVD] [English] [2010],Drama
1113992,Eating Out: All You Can Eat [DVD] [English] [2009],Comedy
1114027,Person of Interest [DVD] [2007],Drama
1114036,Fraternity Massacre at Hell Island [DVD] [English] [2006],Comedy
11140384,Wonderland [DVD] [Eng/Fre] [1999],Drama
1114045,Be Mine [DVD] [English] [2009],Concerts Operas and Musicals
1114054,Praxis [DVD] [English] [2009],Drama
1114063,Sometimes in Life [DVD] [English] [2008],Drama
11141212,Sooner or Later [DVD] [1978],Drama
11141908,Sex Life in L.A. [DVD] [1998],"Documentary, Special Interests"
11143238,Saturday the 14th [DVD] [English] [1981],Comedy
11143247,Saturday the 14th Strikes Back [DVD] [1988],Comedy
11146903,Alien Nation [DVD] [Eng/Fre] [1988],Sci-Fi
11148527,The Phantom of the Opera [DVD] [1991],Drama
11149116,Cannibal Corpse: Live Cannibalism [DVD],Music DVDs
1114937,James and the Giant Peach [Special Edition] [DVD] [Fre/Spa] [1996],Childrens and Family
11154298,Nowhere to Hide [DVD] [Eng/Kor] [1999],Action and Adventure
11154626,Que Viva Mexico [DVD] [English] [1932],"Documentary, Special Interests"
11157632,"The Standard Deviants: American Government, Part 2 [DVD] [English] [1999]","Documentary, Special Interests"
11158659,The Wolves of Kromer [DVD] [English] [1998],Fantasy
11159426,Bruckner: Symphony No. 4  - Scenes of Austria [DVD] [2000],Music DVDs
11159435,Haydn: Symphonies Nos. 104 & 103 - Scenes of London [DVD],Music DVDs
11159881,Teenage Gang Debs/Teen-Age Strangler [DVD],Drama
11159907,The Violent Years/Girl Gang [DVD],Drama
11160165,Shaolin Popey [DVD] [1994],Drama
11167337,Contraband [DVD] [1940],Action and Adventure
11172795,The Show & Tell Series [DVD],Childrens and Family
11173847,Attraction [DVD] [English] [2000],Drama
11173865,Blood Surf [DVD] [English] [2000],Horror
11174187,Rigoletto - Giuseppe Verdi [DVD] [1987],Music DVDs
11174631,Coming Out [DVD] [German] [1989],Drama
11175774,Gulliver's Travels [DVD] [English] [1939],Childrens and Family
11180376,Dave Grusin Presents West Side Story [DVD] [1998],Music DVDs
1118351,Black Orpheus [Criterion Collection] [Blu-ray] [1959],Fantasy
1118402,Pasajeros [DVD] [Spanish] [2008],Drama
1118439,Crumb [Criterion Collection] [Blu-ray] [1994],"Documentary, Special Interests"
11186815,Fastpitch [DVD] [English] [2000],Sports
11186913,The Last Laugh [DVD] [1924],Drama
11186922,The Love of Jeanne Ney [DVD] [1927],Drama
11189466,Beast From Haunted Cave [Special Extended Version] [DVD] [1960],Horror
1119013,Live In Concert [DVD],R&B Soul
1119022,Spectral Mornings [DVD],Rock
1119059,Live In Concert [Blu-Ray Disc],R&B Soul
11192176,Guadalcanal: The Island of Death [DVD] [English] [2008],"Documentary, Special Interests"
11193157,Timeline: 1951 [DVD] [English] [2001],"Documentary, Special Interests"
11193166,Timeline: 1952 [DVD] [English] [2001],"Documentary, Special Interests"
11193834,The Royal Ballet: Cinderella - Prokofiev (Sibley/Dowell/Ashton/Helpmann) [DVD] [English] [1969],"Documentary, Special Interests"
11193889,I Stand Alone [DVD] [French] [1998],Drama
11194655,Spanish Judges [DVD] [English] [1999],Drama
11195903,Strauss: Der Rosenkavalier [2 Discs] [DVD] [English] [1994],Music DVDs
11196369,Terror in the Midnight Sun/Invasion of the Animal People [DVD] [1958],Sci-Fi
11198063,"Electrifyin' Sting: Reggae Live '97, Vol. 1 [DVD] [1997]",Music DVDs
11198072,"Electrifyin' Sting: Reggae Live '97, Vol. 2 [DVD] [1997]",Music DVDs
11198125,The Bedroom [DVD] [1992],Drama
11198615,La Traviata [DVD] [English] [1994],Music DVDs
11199543,The Wrestler [DVD] [English] [1973],Drama
1120007,Element: 5 Day Yoga [DVD],Diet Health and Fitness
1120016,Element: Belly Dance [DVD],Diet Health and Fitness
11200229,"They Came for Good: Present at the Creation, 1654-1820 [DVD] [English] [2001]","Documentary, Special Interests"
11200238,They Came for Good: Taking Root 1820-1880 [DVD] [English] [2001],"Documentary, Special Interests"
1120025,Leslie Sansone: Just Walk - Walk Off Fat Fast [DVD],Diet Health and Fitness
1120034,Element: Daily Yoga (DVD),Diet Health and Exercise
1120043,Paranoia (Blu-ray Disc),Drama
11202067,Blood Rules [DVD] [Cantonese/Mandarin] [2000],Action and Adventure
11202334,The Gershwins: Porgy & Bess [DVD] [Eng/Fre/Ger/Ita] [1993],Drama
11204608,Apoptygma Bezerk: APBL2000 [DVD] [2000],Music DVDs
11209863,Beyond Barbed Wire/Go For Broke [DVD],"Documentary, Special Interests"
11210539,Squeeze Play! [DVD] [English] [1981],Comedy
11215507,In a Class of His Own [DVD] [1999],Drama
11215883,Possessed [DVD] [Eng/Spa] [2000],Horror
11216551,"Naxos Musical Journey: Night Music, Vol. 1 [DVD] [2000]",Music DVDs
11218121,Shotguns and Accordions: Music of the Marijuana Growing Regions of Columbia [DVD] [1983],Music DVDs
11222946,W.I.S.O.R. the Robo-Welder [DVD] [English] [2001],"Documentary, Special Interests"
11228049,Songcatcher [DVD] [English] [2000],Drama
11229556,South Bronx Heroes [DVD] [English] [1985],Drama
11231507,Dr. Jekyll & Mr. Hyde [Deluxe Collector's Edition] [DVD] [1920],Horror
11231623,Dot and the Kangaroo [DVD] [English] [1981],Childrens and Family
11233391,Servants of Twilight [DVD] [English] [1991],Drama
11233408,Creature Features [4 Discs] [DVD],Horror
11234461,The Sweetest Sound (The Ultimate Name Game) [DVD] [English] [2001],"Documentary, Special Interests"
11238467,Joe Cocker: In Concert [DVD] [Eng/Ger] [1996],Music DVDs
11239607,Animated Christmas Tales [4 Discs] [DVD],Childrens and Family
11243923,Primitive Love & Mondo Balordo [Special Edition] [DVD],"Documentary, Special Interests"
11246555,La Forza del Destino (Teatro di San Carlo) (DVD),Concerts Operas and Musicals
11247082,Craig Huxley: Chasing Rain [DVD] [2001],Music DVDs
11248438,Freez'er [DVD] [English] [2001],Drama
11249507,A Scottish Christmas Featuring Bonnie Rideout [DVD] [2002],"Documentary, Special Interests"
11251254,Anna Russell: First Farewell Concert [DVD] [1984],Comedy
11251272,Martha Argerich: Schumann/Liszt/Ravel [DVD] [1977],Music DVDs
11252538,The Standard Deviants: Pre-Algebra Power! - Learning Pre-Algebra - The Basics [DVD] [1999],"Documentary, Special Interests"
11252547,The Standard Deviants: Algebra Adventure - Learning Algebra: The Basics [DVD],"Documentary, Special Interests"
11252556,The Standard Deviants: Physics Power - Learning Physics [DVD] [1998],"Documentary, Special Interests"
11252574,The Standard Deviants: For the People - Learn American Government [DVD] [1999],"Documentary, Special Interests"
11252583,The Standard Deviants: Astronomy Adventure - History & Principles [DVD] [1997],"Documentary, Special Interests"
11254331,An Evening With O Henry [DVD],Drama
11255465,Ministry of Vengeance [DVD] [English] [1989],Action and Adventure
11255492,The Promise of Love [DVD] [English] [1980],Drama
11256838,Earth Crisis: 1991-2001 [DVD] [English],Music DVDs
1125833,Cry Tough [DVD],Pop
11259354,Finding Buck McHenry [DVD] [English] [2000],Comedy
11260244,Prisoner of Zenda [DVD] [English] [1999],Childrens and Family
11260253,Rob Roy [DVD] [English] [1999],Childrens and Family
11261396,"20,000 Leagues Under the Sea [DVD] [English] [1985]",Action and Adventure
11261467,Black Arrow [DVD] [English] [1999],Childrens and Family
11263241,Supreme Sanction [DVD] [English] [1998],Drama
11263269,I'm Losing You [DVD] [English] [1998],Drama
11269593,Victor Wooten: Live at Bass Day 1998 [DVD] [Eng/Ger/Jap/Spa] [1998],Music DVDs
11279458,Full Contact [DVD] [Cantonese/Chi/Mandarin] [1992],Action and Adventure
11279555,Dragons of the Orient [DVD] [1988],"Documentary, Special Interests"
11284362,Barnum [DVD] [1986],Music DVDs
11288126,Peter Pan [DVD] [1924],Fantasy
11288135,Uncle Tom's Cabin [DVD] [1928],Drama
11292362,Dialogues des Carmelites [DVD] [Eng/Fre/Jap/Spa] [1999],Music DVDs
11292503,The Standard Deviants: Learn Advanced Spanish - Building on the Basics [DVD] [English] [2000],"Documentary, Special Interests"
11292727,The Operative [DVD] [English] [2000],Action and Adventure
11295564,Sergei Eisenstein's Strike [DVD] [1925],Drama
11303582,Real Time: Siege at Lucas Street Market [DVD] [English],Drama
11304279,Fela Kuti: In Concert [DVD] [1981],Music DVDs
11304313,Hansel and Gretel: Opera Fantasy [DVD] [1954],Childrens and Family
11304322,Mozart's The Magic Flute Story [DVD] [English] [1994],Music DVDs
11304723,Bread and Roses [DVD] [English] [2000],Drama
11328565,Bellini: Norma [DVD] [1981],Music DVDs
11328609,Donizetti: Anna Bolena [DVD] [Italian] [1984],Music DVDs
11330053,When the Sky Falls [DVD] [English] [2000],Drama
11330213,A Life Apart: Hasidism In America [DVD] [1997],"Documentary, Special Interests"
11333229,The Brave One [DVD] [1956],Drama
11334549,Deep Purple: Come Hell or High Water [DVD] [English] [1993],Music DVDs
11334558,Foghat Live: Two Centuries of Boogie [DVD] [English] [1998],Music DVDs
11334594,Lewis Grizzard: An Evening with Lewis Grizzard [DVD] [English] [1989],Comedy
11335218,Sunday in the Park with George [DVD] [English] [1986],Concerts Operas and Musicals
11346297,Street Pace: Greatest Extreme Heroes [DVD] [English] [2000],Sports
11356436,Rent-A-Cop [DVD] [English] [1988],Drama
11356445,Hide and Seek [DVD] [English] [2000],Drama
11358238,"The Plays of William Shakespeare, Vol. 5: The Merry Wives of Windsor [DVD] [1970]",Comedy
11358283,The Plays of William Shakespeare: The Tempest [DVD] [English],"Documentary, Special Interests"
11358899,Santa Fe Trail [DVD] [English] [1940],Action and Adventure
11360154,Captain Kidd [DVD] [1945],Action and Adventure
11362189,May Morning [DVD] [1970],Drama
11362205,Las Vegas Hillbillys [DVD] [English] [1966],Comedy
11362214,Hillbillys in a Haunted House [DVD] [English] [1967],Comedy
11363204,Heartland [DVD] [English] [1980],Drama
11365104,Tommy and the Computoys: The Story [DVD] [1993],Childrens and Family
11383308,4 Little Girls [DVD] [English] [1997],"Documentary, Special Interests"
11383567,Sword of Lancelot [DVD] [English] [1963],Fantasy
11383576,Beneath the 12 Mile Reef [DVD] [English] [1953],Action and Adventure
11383601,Mutiny [DVD] [1952],Action and Adventure
11383647,Amazing Adventure [DVD] [English] [1936],Comedy
11384575,Harold Robbins' Body Parts [P&S] [DVD] [English] [2001],Drama
11406579,Runaway [DVD] [Eng/Spa] [1984],Sci-Fi
11406953,The Last September [DVD] [English] [1998],Drama
11407499,Mein Kampf [DVD],"Documentary, Special Interests"
11407961,A Taste of Blood [DVD] [English] [1967],Horror
1141098,My Little Pony: Equestria Girls - Rainbow Rocks [DVD] [2014],Childrens and Family
11414711,Joan Sutherland: The Complete Bell Telephone Hour Performances 1961-1968 [DVD] [2001],Music DVDs
11414739,La Traviata [DVD] [Italian] [1976],Music DVDs
11419226,"Herbert Von Karajan: Ludwig Van Beethoven - Symphony No. 9, Op.125, ""Choral"" [DVD] [Eng/Fre/Ger] [1983]",Music DVDs
11419244,Herbert Von Karajan - His Legacy for Home Video: Ludwig Van Beethoven - Symphonies Nos. 4 & 5 [DVD] [Eng/Fre/Ger] [1982],Music DVDs
1143259,Live: The Early Years [DVD],Pop
11432997,Choose Your Own Nightmare: How I Became a Freak [DVD Audio],Childrens and Family
11437965,Arrigo Boito: Mefistofele (Ramsey/O'Neil) [DVD] [1989],Music DVDs
1143829,Mickey Mouse Clubhouse: Road Rally [DVD] [Eng/Fre/Spa] [2010],Childrens and Family
11438349,"Joe Louis Walker: Live at ""On Broadway"" West Coast Blues [DVD]",Music DVDs
1143838,Camp Rock 2: The Final Jam [Extended Edition] [DVD] [Eng/Fre/Spa] [2010],Childrens and Family
11440167,Africa Screams [DVD] [English] [1949],Comedy
11440247,Father's Little Dividend [DVD] [1951],Comedy
11440283,One-Eyed Jacks [DVD] [English] [1961],Western
11440292,The Jungle Book [FS] [DVD] [English] [1942],Action and Adventure
1144188,The Back-up Plan [Blu-ray] [English] [2010],Comedy
1144197,The Back-up Plan [DVD] [English] [2010],Comedy
1144203,Death at a Funeral [Blu-ray] [Eng/Fre/Spa] [2010],Comedy
11455542,Black Tights [DVD] [Eng/Fre] [1960],"Documentary, Special Interests"
11456676,NOVA: To the Moon [DVD] [English] [1999],"Documentary, Special Interests"
11458193,Head On [DVD] [1998],Drama
11459389,The Miracle Fighters [DVD] [1982],Action and Adventure
11461535,Devil Girl from Mars [DVD] [English] [1954],Sci-Fi
11462179,Son of the Sheik [DVD] [1926],Drama
11471436,Josh White: Free and Equal Blues [DVD] [English] [2001],Music DVDs
11477252,Herbert Von Karajan - His Legacy for Home Video: J.S. Bach - Violin Concerto in E Major [DVD] [Eng/Fre/Ger] [1984],Music DVDs
